Radical,Monomer,DE_DFT_precursor,DE_DFT_TS,DE_DFT_barrier,E_DFT_Rad_SOMO,E_DFT_Rad_LUMO,E_DFT_Mon_HOMO,E_DFT_Mon_LUMO,DE_DFT_SHgap,DE_DFT_SLgap,VBur_DFT_R228_Mon,VBur_DFT_R350_Mon,VBur_DFT_R228_Rad,VBur_DFT_R350_Rad,DE_DFT_decomposition_head,DE_DFT_decomposition_tail,Real_DFT_theta,Volume_MonteCarlo_Mon,Volume_MonteCarlo_Rad,CCdist_DFT_TS,Mass,LogP_Mon,LogP_Rad
0,15,-0.0142087139528257,0.0001034528571608,0.0143121668099865,-0.214231645,0.0445721163,-0.266825468,-0.0539529079,0.052593823,0.1602787371,84.79228916147903,44.07613356648809,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,67.74820361183248,104.30620000000002,103.2494,2.26756522022124,245.13889877,0.5,1.0
0,16,-0.0191896953069772,-0.0097785460139903,0.0094111492929869,-0.214231645,0.0445721163,-0.257186519,-0.0583669883,0.042954874,0.1558646567,84.70921992956735,43.86346802846864,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,292.09738559329776,109.707,103.2494,2.267367340441773,259.154548834,0.8,1.0
0,17,-0.0141421525668192,-0.0022888819498803,0.0118532706169389,-0.214231645,0.0445721163,-0.263827214,-0.0452139081,0.0495955689999999,0.1690177369,84.78851328730124,44.372333849392426,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,260.3582725849036,178.6675,103.2494,2.258747164613384,351.21714909,1.5,1.0
0,18,-0.0217278991131024,-0.0100885152919545,0.0116393838211479,-0.214231645,0.0445721163,-0.261166496,-0.0460282424,0.046934851,0.1682034026,84.79354778620497,44.39015459496787,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,253.3667609905747,181.6717,103.2494,2.250641459513487,367.2120637096,0.2,1.0
0,19,-0.0144664306849335,-0.0038742841179555,0.010592146566978,-0.214231645,0.0445721163,-0.201338652,-0.0464054244,-0.0128929929999999,0.1678262206,84.69764058208877,45.15359255092835,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,313.3840748373097,128.7579,103.2494,2.27610546966216,272.18618331540017,1.0,1.0
0,20,-0.0134234980611154,0.0007250382609527,0.0141485363220681,-0.214231645,0.0445721163,-0.210615311,-0.0409535462,-0.0036163339999999,0.1732780988,84.70191990615695,45.91772662976288,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,179.78627614621485,163.0543,103.2494,2.2855206291969887,300.21748344340006,1.7,1.0
0,21,-0.0139636487390362,-0.0015531779031334,0.0124104708359027,-0.214231645,0.0445721163,-0.269312062,-0.0426830833,0.055080417,0.1715485617,84.69411643285615,43.737817849704285,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,326.2916229252083,170.00459999999998,103.2494,2.2661093331658706,335.22223447040017,2.9,1.0
0,22,-0.0169697020810417,-0.0045030517678696,0.012466650313172,-0.214231645,0.0445721163,-0.241692137,-0.0495503021,0.027460492,0.1646813429,84.78775811246567,44.07787387367319,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,152.17912588297122,206.4388,103.2494,2.268458171323421,377.2327991540001,2.5,1.0
0,23,-0.0167472908449326,-0.0027950885629479,0.0139522022819846,-0.214231645,0.0445721163,-0.253740925,-0.0482914585,0.03950928,0.1659401865,84.69990610659545,43.77847142554827,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,68.03917337700204,133.29219999999998,103.2494,2.2698738901350883,285.1701988980001,1.1,1.0
0,24,-0.0132925327168322,-0.0021230719778486,0.0111694607389836,-0.214231645,0.0445721163,-0.246775707,-0.0554844531,0.032544062,0.1587471919,83.65902345824765,38.41985676575744,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,213.13720581738792,134.9604,103.2494,2.246867006289869,285.1701988980001,1.3,1.0
0,25,-0.016353990408902,-0.0025560709008232,0.0137979195080788,-0.214231645,0.0445721163,-0.225539183,-0.045912177,0.011307538,0.168319468,83.82163777283837,39.73747814174176,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,173.13584991237883,123.3982,103.2494,2.3078169021571013,277.1439841504,2.3,1.0
0,26,-0.0160428898819873,-0.0025123625539436,0.0135305273280437,-0.214231645,0.0445721163,-0.254187721,-0.0383202423,0.0399560759999999,0.1759114027,83.69678220002568,38.51160576055601,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,122.65612716701968,59.61039999999999,103.2494,2.2214927852536457,186.1130183758,-0.3,1.0
0,27,-0.018056319695006,-0.0026629796548149,0.0153933400401911,-0.214231645,0.0445721163,-0.254122358,-0.039866072,0.0398907129999999,0.174365573,83.70735464772353,38.57077620484947,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,69.53437443640587,134.73200000000003,103.2494,2.24774634655292,322.1324334906001,-0.6,1.0
0,28,-0.0048419099339298,0.0085554538501355,0.0133973637840654,-0.214231645,0.0445721163,-0.283906156,-0.0561376549,0.069674511,0.1580939901,83.65902345824765,38.31961507189557,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,41.35087918417622,54.34870000000001,103.2494,2.2482370904599898,187.0970339584,0.4,1.0
0,29,-0.016882819944044,-0.0022866954620894,0.0145961244819545,-0.214231645,0.0445721163,-0.279762355,-0.0518258536,0.06553071,0.1624057914,83.65046481011129,38.31404608890324,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,166.42736901409648,68.9229,103.2494,2.257070031427027,201.1126840224,0.6,1.0
0,30,-0.0204301101250621,-0.0039753518119596,0.0164547583131025,-0.214231645,0.0445721163,-0.282330854,-0.0567160368,0.068099209,0.1575156082,86.63969853420565,47.82391989574864,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,160.6802467388884,306.0592,103.2494,2.254766510799289,439.3787351104,7.6,1.0
0,31,-0.0164450214369935,-0.0057280137169755,0.010717007720018,-0.214231645,0.0445721163,-0.278151061,-0.0518484347,0.0639194159999999,0.1623832103,83.6539889593439,38.328525444683294,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,183.95577721860585,174.78910000000002,103.2494,2.2535404537691357,313.23788453440017,3.9,1.0
0,32,-0.0161769786839158,-0.0067332549779166,0.0094437237059992,-0.214231645,0.0445721163,-0.274384883,-0.0517913845,0.060153238,0.1624402605,83.66330278231582,38.508125146185805,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,287.10603985939883,163.10889999999998,103.2494,2.247088797826201,323.22223447040017,3.3,1.0
0,33,-0.010577370390024,-0.0016086575550389,0.0089687128349851,-0.214231645,0.0445721163,-0.279075073,-0.0513626478,0.064843428,0.1628689972,83.66028208297358,38.50380918436675,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,50.35783265670176,108.8559,103.2494,2.2455561465002383,243.1596342144,1.9,1.0
0,34,-0.0137723193308829,-0.0002930819698576,0.0134792373610252,-0.214231645,0.0445721163,-0.278665764,-0.0512809256,0.0644341189999999,0.1629507194,83.66028208297358,38.51961117360748,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,64.83582858345329,168.1208,103.2494,2.252436808616393,299.22223447040005,3.6,1.0
0,35,-0.01773856805994,-0.0051157256327769,0.012622842427163,-0.214231645,0.0445721163,-0.26420562,-0.0516724186,0.0499739749999999,0.1625592264,83.66556830682251,38.367995611641405,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,318.9808813280901,161.36190000000002,103.2494,2.2611425085378856,337.2014990260001,1.2,1.0
0,36,-0.0134199645909802,-0.0014531571240468,0.0119668074669334,-0.214231645,0.0445721163,-0.270747312,-0.0501338597,0.056515667,0.1640977853,83.78639628051221,38.65716505351793,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,221.07022989425812,113.9009,103.2494,2.242302715975031,259.154548834,0.7,1.0
0,37,-0.0053389684310332,0.0053893695030637,0.0107283379340969,-0.214231645,0.0445721163,-0.213033088,-0.0585952877,-0.0011985569999999,0.1556363573,83.79394802886782,39.03627357072052,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,314.4386280301256,141.1965,103.2494,2.2605891939505507,301.16511351760016,0.9,1.0
0,38,-0.0148937975490071,-0.004589282543975,0.010304515005032,-0.214231645,0.0445721163,-0.269193007,-0.0499029954,0.0549613619999999,0.1643286496,83.78689973040258,38.93937326665405,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,148.97880325771945,107.13309999999998,103.2494,2.2483656030158885,243.1596342144,1.5,1.0
0,39,-0.0107313255618919,0.0016223562320192,0.0123536817939111,-0.214231645,0.0445721163,-0.237737778,-0.0555772235,0.023506133,0.1586544215,85.03545545852957,43.89757804929664,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,178.7163335071814,200.2861,103.2494,2.2625039145997072,363.21714909,2.1,1.0
0,40,-0.0112758947060456,-8.687428999110125e-05,0.0111890204160545,-0.214231645,0.0445721163,-0.255402995,-0.0571476277,0.04117135,0.1570840173,83.65726138363134,38.32950001670695,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,55.40163445316523,97.0513,103.2494,2.248575640581833,245.13889877,0.5,1.0
0,41,-0.0141233569449923,-0.0022749576048681,0.0118483993401241,-0.214231645,0.0445721163,-0.278033054,-0.055094062,0.063801409,0.159137583,84.22011836106923,44.508565095842194,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,259.64631176170377,218.97510000000003,103.2494,2.236998857118617,355.28483472639994,5.2,1.0
0,42,-0.0223005435318555,0.0026934187740152,0.0249939623058708,-0.214231645,0.0445721163,-0.223109465,-0.016274762,0.00887782,0.197956883,91.36281368074732,59.80809284608445,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,152.54929308000328,143.4509,103.2494,2.0572484044767174,303.1807635816,1.4,1.0
0,43,-0.0040251895518395,0.0051250877870643,0.0091502773389038,-0.214231645,0.0445721163,-0.269354744,-0.0500726579,0.0551230989999999,0.1641589871,83.65524758406984,38.31752670327344,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,323.27882550416155,158.19760000000002,103.2494,2.2580187821357907,313.2014990260001,1.8,1.0
0,44,-0.0124683799281228,0.0011707136718541,0.013639093599977,-0.214231645,0.0445721163,-0.278102601,-0.0523673045,0.063870956,0.1618643404999999,83.66103725780914,38.60996792265796,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,206.8921920159427,298.7282,103.2494,2.248309071528645,439.3787351104,7.7,1.0
0,45,-0.0198256759559853,-0.0051882770569591,0.0146373988990262,-0.214231645,0.0445721163,-0.251916848,-0.0552065182,0.037685203,0.1590251268,83.66053380791877,38.34182139157747,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,136.44392114934556,119.1111,103.2494,2.2477956840304683,271.154548834,0.8,1.0
0,46,-0.0297210459509642,-0.008105084222052,0.0216159617289122,-0.214231645,0.0445721163,-0.271308082,-0.061633137,0.057076437,0.152598508,83.79017215469001,39.31896906986846,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,165.7632194627721,86.7596,103.2494,2.244599628982639,231.123248706,0.1,1.0
0,47,-0.0149925809689648,-0.0043946589769348,0.01059792199203,-0.214231645,0.0445721163,-0.271391488,-0.0568908447,0.057159843,0.1573408003,83.65625448385059,38.32504483031309,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,311.820108700687,101.4877,103.2494,2.2656670156479306,245.13889877,0.4,1.0
0,48,-0.0205516196888311,-0.0114569785559979,0.0090946411328332,-0.214231645,0.0445721163,-0.254562286,-0.052514022,0.040330641,0.161717623,83.78639628051221,40.106214428121135,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,328.6080187139001,152.61949999999996,103.2494,2.252108023131439,315.1807635816,0.6,1.0
0,49,-0.0157818212528582,-0.007997818999911,0.0077840022529471,-0.214231645,0.0445721163,-0.221817894,-0.0640423238,0.0075862489999999,0.1501893212,83.78966870479964,38.66558814029382,95.1832431738488,66.36034939799293,0.061518378913945,0.0385338000849628,288.4837034617452,141.6366,103.2494,2.2614215362432986,307.15454883400014,2.3,1.0
1,0,-0.0189109390358908,-0.0032042971158716,0.0157066419200191,-0.22108451,0.0354051367,-0.273330301,-0.0453630638,0.0522457909999999,0.1757214462,84.7794511892745,44.03276511143535,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,291.03948515943864,79.4279,122.731,2.263749965029928,257.13889877,1.0,0.6
1,1,-0.016214351634062,-0.0034709861010924,0.0127433655329696,-0.22108451,0.0354051367,-0.275241871,-0.0527995787,0.054157361,0.1682849313,84.78373051334268,44.05448414510542,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,289.61726807804394,107.5701,122.731,2.2752458642076463,299.1494634536001,0.6,0.6
1,2,-0.0158514060198058,-0.0039743028498833,0.0118771031699225,-0.22108451,0.0354051367,-0.230830579,-0.0422251322,0.0097460689999999,0.1788593778,83.82566537196136,39.74979951661228,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,321.60672317366067,89.4457,122.731,2.3038569818291674,261.1490695308,2.7,0.6
1,3,-0.0180875923839494,-0.0012788652499011,0.0168087271340482,-0.22108451,0.0354051367,-0.24217706,-0.0310365737,0.0210925499999999,0.1900479363,89.37469006366125,50.469674103115295,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,299.5425548591388,91.9763,122.731,2.171464380400803,273.13381338959994,0.2,0.6
1,4,-0.0116506073209166,-0.0026073596588958,0.0090432476620208,-0.22108451,0.0354051367,-0.278312543,-0.0495002213,0.057228033,0.1715842887,84.78222016367157,44.04000478932537,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,288.9387412565527,69.6661,122.731,2.276899960676577,243.123248706,0.7,0.6
1,5,-0.020330255214958,-0.0068744591978884,0.0134557960170695,-0.22108451,0.0354051367,-0.272568334,-0.0450012952,0.051483824,0.1760832148,84.78247188861675,44.063116068743525,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,21.60094116632797,91.9585,122.731,2.253684099774412,271.154548834,1.3,0.6
1,6,-0.0165540399889323,-0.0055717303239362,0.0109823096649961,-0.22108451,0.0354051367,-0.271155121,-0.0448295241,0.0500706109999999,0.1762549859,84.70166818121176,43.87857389483533,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,95.4857566142424,123.7497,122.731,2.2621115407165493,299.185848962,2.2,0.6
1,7,-0.0178045783178504,-0.0088545557348425,0.0089500225830079,-0.22108451,0.0354051367,-0.270695275,-0.0435325695,0.049610765,0.1775519405,84.68908193395241,43.71860485838076,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,180.32692934723443,126.6436,122.731,2.27926029813183,299.185848962,2.2,0.6
1,8,-0.0188550371728979,-0.0030499486629196,0.0158050885099783,-0.22108451,0.0354051367,-0.268201105,-0.0427574402,0.0471165949999999,0.1783270698,84.7910305367531,44.41744261163026,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,126.00599386394003,118.0944,122.731,2.2422090446530625,299.185848962,1.9,0.6
1,9,-0.0206341237269498,-0.0071378692689449,0.0134962544580048,-0.22108451,0.0354051367,-0.254143357,-0.0442952237,0.033058847,0.1767892863,84.66617496394039,43.910734771616006,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,216.9344094105577,152.39669999999998,122.731,2.271154675753503,341.1964136456001,1.7,0.6
1,10,-0.0118810465908154,0.002191076983081,0.0140721235738965,-0.22108451,0.0354051367,-0.273401581,-0.0468043534,0.0523170709999999,0.1742801566,84.79405123609534,45.74439203412673,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,176.59376196903713,169.66089999999997,122.731,2.256964959818605,355.2484492180001,3.9,0.6
1,11,-0.0109918550861038,-0.001200977918188,0.0097908771679158,-0.22108451,0.0354051367,-0.270840759,-0.0456793768,0.0497562489999999,0.1754051332,84.70217163110213,46.8800468908368,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,193.30425265362655,225.40860000000004,122.731,2.2709405162385914,411.311049474,5.6,0.6
1,12,-0.0094944151337585,0.0003498576652418,0.0098442727990004,-0.22108451,0.0354051367,-0.271005961,-0.0450195085,0.049921451,0.1760650015,84.70343025582807,43.82608623013265,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,194.054973639825,321.3909,122.731,2.2694012769052105,495.404949858,8.1,0.6
1,13,-0.0140666394488562,-0.0034224402938889,0.0106441991549672,-0.22108451,0.0354051367,-0.271586573,-0.0445708694,0.0505020629999999,0.1765136406,84.78952018708198,45.85618936769767,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,221.8162199209379,139.484,122.731,2.2607588388346507,325.2014990260001,2.5,0.6
1,14,-0.0159962641798756,-0.0054162495919172,0.0105800145879584,-0.22108451,0.0354051367,-0.255849981,-0.0463601334,0.0347654709999999,0.1747243766,84.79052708686272,44.093884699776126,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,191.9479179397064,141.09359999999998,122.731,2.2699759873022884,333.170198898,2.7,0.6
1,15,-0.0130326036188535,-0.0009787601678681,0.0120538434509853,-0.22108451,0.0354051367,-0.266825468,-0.0539529079,0.045740958,0.1671316021,84.79228916147903,44.07613356648809,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,211.89115350243816,104.30620000000002,122.731,2.276143517430744,287.14946345360005,0.5,0.6
1,16,-0.0254255861730143,-0.011725532022865,0.0137000541501492,-0.22108451,0.0354051367,-0.257186519,-0.0583669883,0.0361020089999999,0.1627175217,84.70921992956735,43.86346802846864,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,283.89692850807074,109.707,122.731,2.2458558579969017,301.16511351760016,0.8,0.6
1,17,-0.0213491914978476,-0.0099193011817533,0.0114298903160943,-0.22108451,0.0354051367,-0.263827214,-0.0452139081,0.0427427039999999,0.1758706019,84.78851328730124,44.372333849392426,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,142.13751423333758,178.6675,122.731,2.263826816558634,393.2277137736001,1.5,0.6
1,18,-0.0208615105830176,-0.0105260419061323,0.0103354686768852,-0.22108451,0.0354051367,-0.261166496,-0.0460282424,0.040081986,0.1750562676,84.79354778620497,44.39015459496787,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,29.9714679705433,181.6717,122.731,2.26265253727699,409.2226283932001,0.2,0.6
1,19,-0.0145408070050052,-0.0013485688689343,0.0131922381360709,-0.22108451,0.0354051367,-0.201338652,-0.0464054244,-0.019745858,0.1746790856,84.69764058208877,45.15359255092835,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,343.67712863696136,128.7579,122.731,2.258261479593982,314.196747999,1.0,0.6
1,20,-0.0177928861749023,-0.0050889336798718,0.0127039524950305,-0.22108451,0.0354051367,-0.210615311,-0.0409535462,-0.010469199,0.1801309638,84.70191990615695,45.91772662976288,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,42.0700599306669,163.0543,122.731,2.269514584995512,342.228048127,1.7,0.6
1,21,-0.0226051721238036,-0.0096451781487303,0.0129599939750733,-0.22108451,0.0354051367,-0.269312062,-0.0426830833,0.048227552,0.1784014267,84.69411643285615,43.737817849704285,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,257.5469130401569,170.00459999999998,122.731,2.253002927685848,377.2327991540001,2.9,0.6
1,22,-0.0166701443299643,0.0021155790780085,0.0187857234079729,-0.22108451,0.0354051367,-0.241692137,-0.0495503021,0.0206076269999999,0.1715342079,84.78775811246567,44.07787387367319,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,329.2195432657085,206.4388,122.731,2.248541157568169,419.2433638376,2.5,0.6
1,23,-0.0227463323649317,-0.0132432471029915,0.0095030852619402,-0.22108451,0.0354051367,-0.253740925,-0.0482914585,0.0326564149999999,0.1727930515,84.69990610659545,43.77847142554827,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,213.8957793137822,133.29219999999998,122.731,2.2751550254683743,327.1807635816,1.1,0.6
1,24,-0.0226552920519225,-0.0118453418158424,0.0108099502360801,-0.22108451,0.0354051367,-0.246775707,-0.0554844531,0.025691197,0.1656000569,83.65902345824765,38.41985676575744,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,18.866182125447267,134.9604,122.731,2.2413307824723243,327.1807635816,1.3,0.6
1,25,-0.0173469818619196,-0.0080475985848806,0.0092993832770389,-0.22108451,0.0354051367,-0.225539183,-0.045912177,0.0044546729999999,0.175172333,83.82163777283837,39.73747814174176,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,69.44672994858979,123.3982,122.731,2.3002315053315825,319.15454883400014,2.3,0.6
1,26,-0.0188619461139296,-0.0034640083349586,0.015397937778971,-0.22108451,0.0354051367,-0.254187721,-0.0383202423,0.0331032109999999,0.1827642677,83.69678220002568,38.51160576055601,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,191.52795927654813,59.61039999999999,122.731,2.2371333493683383,228.1235830594,-0.3,0.6
1,27,-0.028374566830962,-0.0064783592920321,0.0218962075389299,-0.22108451,0.0354051367,-0.254122358,-0.039866072,0.0330378479999999,0.181218438,83.70735464772353,38.57077620484947,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,319.8719106044072,134.73200000000003,122.731,2.248292248093428,364.1429981742,-0.6,0.6
1,28,-0.0113060991199063,-0.0007135754879072,0.010592523631999,-0.22108451,0.0354051367,-0.283906156,-0.0561376549,0.062821646,0.1649468551,83.65902345824765,38.31961507189557,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,312.8911754898338,54.34870000000001,122.731,2.250989908886311,229.107598642,0.4,0.6
1,29,-0.0183714889728889,-0.0060153798909823,0.0123561090819066,-0.22108451,0.0354051367,-0.279762355,-0.0518258536,0.058677845,0.1692586564,83.65046481011129,38.31404608890324,95.1734259009865,66.70242417829655,0.0621342275730967,0.0387193491220614,108.51257082568412,68.9229,122.731,2.23148822242646,243.123248706,0.6,0.6
